,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
1028,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1029,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1030,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1031,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1032,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1033,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1034,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1035,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1036,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1037,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1038,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1039,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1040,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1041,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1042,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1043,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1044,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1045,?good morning patriot ? for day thy court better thousand rather doorkeep?,0.004116546828299761,0.00035836416645906866,0.03273217752575874,0.8801183700561523,0.006388053763657808,0.07628651708364487
1046,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1047,say nilos success cuz good promotion social medium yet reality say something else ? ?,0.023274652659893036,0.010776016861200333,0.9206849336624146,0.007335938047617674,0.02403802052140236,0.013890357688069344
1048,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1049,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1050,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1051,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1052,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1053,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1054,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1055,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1056,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1057,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1058,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1059,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1060,say nilos success cuz good promotion social medium yet reality say something else ? ?,0.023274652659893036,0.010776016861200333,0.9206849336624146,0.007335938047617674,0.02403802052140236,0.013890357688069344
1061,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1062,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1063,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1064,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1065,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1066,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1067,cup coffee later ?,0.0034700992982834578,0.0006067766807973385,0.016103999689221382,0.8880341649055481,0.017564188688993454,0.07422074675559998
1068,dear white person mad cole know real reason mad ?,0.9229638576507568,0.04477643966674805,0.010818427428603172,0.005653383210301399,0.0029882260132580996,0.012799768708646297
1069,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1070,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1071,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
1072,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1073,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1074,?good morning patriots? every time say it wom?,0.009734529070556164,0.0024961053859442472,0.029019882902503014,0.2649577856063843,0.12364770472049713,0.5701439380645752
1075,good morning ??,0.015660544857382774,0.0023428378626704216,0.045950163155794144,0.6511155366897583,0.018977753818035126,0.26595309376716614
1076,sound like perfect remedy enjoy sasha ?,0.014383690431714058,0.004797255154699087,0.032629016786813736,0.489291787147522,0.09665460139513016,0.3622437119483948
1077,thank stef same?,0.025560539215803146,0.017538640648126602,0.0730021744966507,0.4099380075931549,0.04493597522377968,0.4290246367454529
1078,? ? ? cc account created feel free ask say anything,0.1867082267999649,0.025746451690793037,0.03277251869440079,0.08456618338823318,0.13215407729148865,0.538052499294281
